station_id,gap_v2,gap_v3
BOMAustralia__915203C,-0.7867714845306568,1.349718737744234
BOMAustralia__917106A,0.018709675816200977,0.21700215102368237
BOMAustralia__918003A,0.1469625271784179,-0.2563367402908532
BOMAustralia__919006A,-0.003920811870772978,-0.0873799398898858
BOMAustralia__919202A,-0.2654144828167771,-0.07369801859840353
BOMAustralia__919204A,-0.04834014233282824,-0.08580530979493584
BOMAustralia__924001A,-0.2449416527129579,-0.029229849795915364
BOMAustralia__926003A,0.10868087750331168,0.015295426457353045
BOMAustralia__A2390505,0.4149855223470391,-0.4145433133601426
BOMAustralia__A2390510,-0.129861021085864,-0.6067849617974828
BOMAustralia__A2391001,-11.339553829930418,-0.6485839867606713
BOMAustralia__A2391146,0.41635721312091767,-0.6689489919882508
BOMAustralia__A4260688,0.2224501156380274,-1.7255236635980804
BOMAustralia__A4261103,-0.0967143769678871,0.07542311823694
BOMAustralia__A5030500.1,-5.267242406951849,0.9825702988413383
BOMAustralia__A5030522,0.32411457797097254,-0.13359500863319068
BOMAustralia__A5030537,-0.15747056764573264,-1.8308155999737052
BOMAustralia__A5030547.1,0.3117212863637503,0.20936126673285477
BOMAustralia__A5040500.1,-0.02478825325605688,0.14285846525857118
BOMAustralia__A5041036.1,0.0492005085244433,-0.0825030838678657
BOMAustralia__A5050512,-1.1615372580485972,-1.3935838934675908
BOMAustralia__A5050532,-0.7323510858393403,-0.30170362119404803
BOMAustralia__A5050543,-1.4100744979940787,2.897825135774222
BOMAustralia__A5051009,-3.6436971717844635,-7.579682458720351
BOMAustralia__A5060502,-0.05854075947629009,0.09485645437379159
BOMAustralia__A5070501,0.055670751141091435,-0.3292225261239051
BOMAustralia__A5091002,0.1829197646636609,-0.20510112495672178
BOMAustralia__G0050115,1.611284120886739,-1.30175068042582
BOMAustralia__G0050116,-0.3452852669632312,0.0021251220957727024
BOMAustralia__G0060047,-1.630160184585292,-1.798448008882481
BOMAustralia__G0280114,2.141843278051165,0.9607965210340632
BOMAustralia__G8100225,-0.08641509378828072,0.4323966251124638
BOMAustralia__G8110107,-0.22858852667168716,0.17689968828202174
BOMAustralia__G8140044,-0.09266744850233119,-0.039701681942941436
BOMAustralia__G8140086,-0.1435098640828889,-0.01043321791042584
BOMAustralia__G8140158,-0.1625711274576061,-0.40962712434412135
BOMAustralia__G8140222,0.37919775757255486,0.05246494764060716
BOMAustralia__G8140535,-0.005995317331806027,-0.03597561882438238
BOMAustralia__G8140538,-0.13440369537228958,0.03230805754627897
BOMAustralia__G8150010,-0.1533580319384581,0.06450931897952217
BOMAustralia__G8150028,0.05484282013800168,0.09223552244487199
BOMAustralia__G8150321,-0.029373475148165462,0.16501736678365714
BOMAustralia__G8180035,0.058193869236693896,0.1771754330310486
BOMAustralia__G8210009,-0.018141340300349418,-0.0398456901934951
CAMELSH__01017060,-0.015026982813463596,0.09888804662745498
CAMELSH__01017960,-0.06809214269235753,0.011888791810359178
CAMELSH__01037380,-0.10101471918262117,-0.11024505298126996
CAMELSH__01042500,0.05850879522443353,0.07887598126588607
CAMELSH__01048000,0.032076663772435565,-0.019565334475170837
CAMELSH__01055000,0.01222644820032015,-0.12472566231720816
CAMELSH__01057000,0.0167620649401935,0.04102544244844286
CAMELSH__01059800,0.4563869569975547,0.8017459706271034
CAMELSH__01067950,0.002921814111759291,-0.1532206897802919
CAMELSH__01076500,0.0631316014827411,-0.01325731813067832
