station_id,kge_M0,nse_M0,kge_r_M0,kge_alpha_M0,kge_beta_M0,n_days_M0,kge_M1,nse_M1,kge_r_M1,kge_alpha_M1,kge_beta_M1,n_days_M1,kge_era5_land,nse_era5_land,kge_r_era5_land,kge_alpha_era5_land,kge_beta_era5_land,n_days_era5_land
GRDCCaravan__1160304,-0.20493183441736185,0.1048349619117721,0.6933633859936741,0.17040376058422896,0.1817061700768268,1631,0.5621562907797468,0.5845176024535168,0.7780087484250199,0.6413878483451263,0.8824231204131301,1631,-0.30598177400827464,-0.0012690649925286568,0.3350419154796603,0.22630798565506485,0.1846351695028061,1631
GRDCCaravan__1160305,0.02378540778591265,0.2468811626846088,0.6995838516448775,0.3015674743895763,0.38767894448366824,1636,0.6183664501927872,0.5629072068698613,0.7519819361630603,0.7240270797914401,1.0892757170824736,1636,-0.31800649505159684,-0.13830899115855178,0.16364808190519467,0.338324007005176,0.2255056679409148,1636
GRDCCaravan__1160317,-0.3186400933710163,0.01682080959325949,0.7211925309690411,0.09920855121336722,0.07823383830227705,1580,0.4240242956703635,0.6305774209665731,0.9027069760892775,0.4821231787062279,0.767436723786865,1580,-0.309271719189665,0.018000530773215062,0.666683677914635,0.10378834956788353,0.10563019855817571,1580
GRDCCaravan__1160320,-0.5597906963395864,-0.13420556695889663,0.57920936251853,0.039746485325885504,-0.15490062055203693,1444,0.5402606038285537,0.6094629203765761,0.7995858272723246,0.6453409747491495,0.7869003811122972,1444,-0.36096364597115493,-0.038778106014597524,0.24487122964720986,0.2605854920667727,0.14252185374877027,1444
GRDCCaravan__1160332,-0.1439658006296458,0.10720385627384177,0.7507743497315998,0.22973575445212188,0.1917690179849091,1251,0.8452245291004237,0.7571080924988871,0.8719463762390933,0.9237842282080885,1.0418195165448985,1251,-0.2511238595402816,-0.017430229947623888,0.7104044353573358,0.1608587757544248,0.11836099982934939,1251
GRDCCaravan__1160340,-0.5547166917148438,-0.1580115071912036,0.6047694200892645,0.03092811722882546,-0.14971147085801628,895,0.4803829814444672,0.5013659539944801,0.7243680464971233,0.5805617883197755,0.8654620545599719,895,-0.3242729824723851,-0.012607282106960715,0.3028229189895138,0.22667124286816837,0.1817056255766264,895
GRDCCaravan__1160351,-0.15376480752111021,0.28917577825818774,0.7575159686121984,0.27018083669941484,0.1399193558302932,1640,0.8373719167565444,0.7959644383515212,0.892591295448299,0.9103750562149436,0.9170624747325362,1640,-0.13866607842940115,0.29131997898345363,0.6675033789870523,0.3415047831937434,0.1325955472652652,1640
GRDCCaravan__1160396,-0.28977561311829314,0.054361213287861365,0.7775264244201452,0.18527807291847517,0.02518985340941896,1592,0.8050306534725422,0.6105665776913051,0.8093833292392569,1.0197749563067464,0.9641212874185726,1592,-0.10092555192630281,0.034155825805628814,0.4305968072826884,0.5335406163355315,0.1813225797672622,1592
GRDCCaravan__1160400,-0.3560252395670953,0.05234340687564687,0.7677217328196972,0.07295084877049603,0.038006690177436665,1624,0.4661039714793118,0.6639426887770152,0.8987879382542716,0.5231662305576129,0.7822142241864569,1624,-0.3495607135714085,0.06776840913515703,0.4011143621728183,0.1863999243482862,0.10517877242477934,1624
GRDCCaravan__1160403,-0.4272206551124136,0.010006594012712422,0.22315510373274666,0.14256085396020574,0.16437513418904567,1630,0.3326348169682175,0.08015195834381683,0.4499621851076996,0.7928177000954347,1.3160857230527865,1630,-0.4536124483500461,-0.009202287784528806,0.17602073687101574,0.21280578873415815,0.0975740486437788,1630
GRDCCaravan__1160405,-0.42749004825019,-0.04648948171481515,0.5877066827984815,0.04332684831196676,0.024029437286358004,1624,0.49269257923428034,0.7266220810437878,0.8927497007792315,0.6522272938603354,0.6465706048652474,1624,-0.3622049901775375,0.02882779858968143,0.579805149834881,0.1130754346504989,0.055328872813984714,1624
GRDCCaravan__1160417,-0.18629990842723032,0.11907848453728764,0.7631606616787874,0.17473190513848577,0.18137482804297303,1616,0.7385016936115933,0.5784668644089546,0.8265554191795506,1.1455149070762853,1.1308577603606436,1616,-0.3847356449370345,-0.15391224248801216,0.17389415055066434,0.36878099834001676,0.08533913180449745,1616
GRDCCaravan__1160419,-0.23749176937349303,-0.003944711814291013,0.5998336401741415,0.21423705519792824,0.13176653006991462,1519,0.6970707854654405,0.4267999510069267,0.7539384176344205,1.1242352718422135,0.8743600225542698,1519,-0.41407239937401186,-0.3080977526942035,0.11939120733388053,0.39676330648015007,0.07251178091485565,1519
GRDCCaravan__1160420,-0.2587304708850311,0.1500713541279639,0.665872092202063,0.18683636114276203,0.09915271216177778,1543,0.7952353979624018,0.78991124290048,0.8907349142241907,0.9297986292300963,0.8416919117036419,1543,-0.23560336162313678,0.1777750062916459,0.6312994990509833,0.23449198686479494,0.10290853884337363,1543
GRDCCaravan__1160427,-0.30572857848822177,0.07685765720376603,0.6580797530986034,0.1400545740613282,0.07885314425607652,1606,0.589690307472369,0.7494546630561114,0.8785862772480053,0.7685968632089428,0.6836689392536988,1606,-0.36297052850250844,0.03700901830753223,0.5851949533529341,0.12716889798533657,0.03885937438978226,1606
GRDCCaravan__1160430,0.06505650861757117,0.47758850623703086,0.838795556120174,0.4065063882473491,0.2957998919621246,1613,0.7859390420934829,0.7837156501168914,0.9229319486395136,1.1828941782360076,1.080201800021749,1613,-0.044613033297395965,0.3357788680351329,0.649372499061254,0.47178360173708284,0.16978064252488828,1613
GRDCCaravan__1160450,-0.27349034838046005,0.18321420654683773,0.7588815072982459,0.16792469134160234,0.06657072007759914,1643,-0.1553297712570083,0.19378081387964186,0.7719384721089947,1.3589250375989175,2.0742195479665257,1643,-0.22300407412325285,0.18003935506385804,0.5369046923857704,0.27073331949990287,0.13429115165655922,1643
GRDCCaravan__1160453,-0.45159331635352573,-0.687074286885349,0.5333159453986005,0.1339568313909372,-0.06737921066910409,624,-0.4642068220872635,-2.0627335332475605,0.6168035214131781,1.86111935409481,2.1205068204383584,624,-0.37534511230986656,-3.0748021350118897,0.10209569169400781,1.7486487575343472,0.2755228996562727,624
GRDCCaravan__1160455,-0.1852912632979289,0.18348379785122615,0.7123651759080948,0.20700204767245203,0.16733209835833404,1637,0.8650083688630806,0.8008796314927296,0.8965123656480767,0.9455515061141788,1.0674419122416796,1637,-0.4504521023504895,-0.027855876375346922,0.39661641579242846,0.08778801453630358,0.047314928689359374,1637
GRDCCaravan__1160456,-0.2943336412853488,0.06125921423852143,0.6950200411389629,0.11116271391158947,0.10991288150254701,1641,0.7381821632739225,0.7426503908570276,0.8665813216437827,0.7756360352858107,1.0202199711011977,1641,-0.3897456859853976,0.013909302103385146,0.5177009896805446,0.11750428509612482,0.04084305270920563,1641
GRDCCaravan__1160457,-0.26773628821867934,0.07685905552217476,0.7106951564737921,0.12528539820905313,0.12917718829117913,1624,0.7963727199168906,0.7175587713605788,0.8484028681770447,0.8879137586665533,1.0769353840624647,1624,-0.4041360882831295,-0.0009890459697661225,0.4049728306775849,0.15304549321259758,0.05120661594859868,1624
GRDCCaravan__1160485,-9.373515289717746,-7.292249786523573,0.5812025118112599,2.2576400205258307,11.288477521415228,120,-68.89776675852751,-1068.0050710864,0.656681382970308,30.411973390191363,64.4075370240115,120,-16.59049902378951,-157.80704098591966,0.12669355944374164,12.359628404640693,14.402307050478397,120
GRDCCaravan__1160487,-0.06777184514450774,0.35163328220897105,0.9520786895893681,0.21134234381398767,0.28176649853197483,1033,0.43821303268686196,0.7320576945845858,0.8800997813340458,0.67970670971669,1.4456913084257315,1033,-0.20664490872421792,0.21612093993643944,0.6799810152428302,0.19220823371354223,0.16271137147046394,1033
GRDCCaravan__1160490,-0.7142373891994518,0.3816216837141898,0.9186899000277791,0.24725567442916035,-0.5379773972632893,1187,-2.7428843563060563,0.4614969117708959,0.8751694940890256,0.38736510213098596,-2.6902952634427013,1187,0.23857300617296473,-0.08883915385291119,0.2997240144095589,0.7223510636469856,1.1108858831224797,1187
GRDCCaravan__1160500,-2.581196100433296,-0.2789194932220982,0.8399956312916594,1.7906080147442576,4.489169396686701,1617,-6.242854831088715,-5.135863861852768,0.6585679135597039,2.9492464016139097,-5.967266946254419,1617,-2.720075733544599,-6.694331894824272,0.03672119803551109,2.611051350333124,4.211786256833269,1617
GRDCCaravan__1160550,0.39914051727337563,-0.2613190794354223,0.40238793094242853,1.052877426793644,1.0331045410014688,1636,-0.9768863735304443,-0.24550570183806109,0.3640402485697613,0.6375431396916591,-0.8363714092815102,1636,-0.047270102840222705,-0.7020623697306945,0.12033869227859437,0.9496341543444623,0.43393115825701933,1636
GRDCCaravan__1160602,0.4220481236305662,0.2713402696795355,0.6032878648583379,0.8322626101937043,0.6146274253514352,1580,0.6893633398064491,0.3656407984119525,0.7427823601342441,1.174156730573669,1.0019114376747076,1580,-2.1455011364583676,-15.42355916391585,0.07954498674234979,4.007587705252922,0.9631738782763427,1580
GRDCCaravan__1160625,-3.4386725921942753,-1.110518612936168,0.47623291003167917,1.457311489622326,5.383873700008039,1642,0.04715455693821091,0.057216318607424155,0.5440906962634898,1.0186139837005457,1.8364894887211096,1642,-3.1199659220284675,-15.987932925009193,0.06523342674172598,4.047611005060865,3.6100570518720025,1642
GRDCCaravan__1160630,0.7124696746595138,0.4524104247061552,0.7158040446840158,0.9606522444310829,0.9810764405005371,1640,-0.11217622313489461,0.019528247191706094,0.7354984159596831,1.4297803767796933,0.008907829169321391,1640,-0.46481767608251756,-3.2581244688821203,0.20201376049709474,2.0129713019189484,1.694836619081371,1640
GRDCCaravan__1160635,0.01715296429091051,0.20378680112179015,0.6333496652529569,0.22713490248175025,0.5160213138265985,1627,0.2068432815220307,0.370427478401514,0.7079752595626987,0.37748019586545484,0.604666944843269,1627,-0.04466028526337662,-0.24553622763654515,0.22801633875280797,0.7180386888922051,0.35513244971365343,1627
GRDCCaravan__1160641,-0.2867347581289579,0.00627913868372032,0.6091215059789546,0.11739282594413993,0.14917397959738213,1644,0.5158357830303142,0.5887098033080844,0.8054166006403799,0.5621930557656203,0.9301618351638716,1644,-0.22212659905687504,-0.3740349412822823,0.13122376705817895,0.6649257717301243,0.20845306977596725,1644
GRDCCaravan__1160650,0.20513995616381353,0.4887268569384675,0.8391939938368257,0.5583245248907904,0.3590111605057639,1601,0.4447421139885377,0.6328670830479728,0.858909438331176,0.6204786339042807,0.6200417048375798,1601,0.16024905715881532,-0.8219449787169766,0.25460922373921885,1.1750554217054465,0.655137946419823,1601
GRDCCaravan__1160671,0.07625007036714848,0.3559303926439795,0.8399306587395293,0.277917132009259,0.44656701377727487,1642,0.6567910087839071,0.6864309542989537,0.8352900041485528,0.7425851444775355,1.1562069815166183,1642,0.12544633581749254,-0.934549383287655,0.20875602755849382,1.1920772079778956,0.6808081552021554,1642
GRDCCaravan__1160675,0.6948944885871695,0.6679754307173407,0.8190690474035061,0.8382654503138564,0.8150802905993242,1520,0.6315332618244329,0.7173893416811791,0.8627115554887846,0.9977344150864434,1.3419276053061997,1520,0.04264808568161338,-1.3585370652928233,0.17476813988319836,1.3498037207639273,0.6636186363114694,1520
GRDCCaravan__1160680,-0.027114598557087977,0.23264965915541558,0.7266856824905079,0.43850641256418227,0.18453164765156926,1549,0.5944252096317171,0.6958568802545431,0.8606444164403593,0.689354745111506,0.7796129370214958,1549,0.5322668265586361,0.01808092272323547,0.6045707353161134,1.1864615174846682,1.1662591972385425,1549
GRDCCaravan__1160685,-0.06167217948552328,0.30815602486109983,0.7911512651698256,0.3686421818141624,0.17240267758468705,1621,0.5893317506269438,0.7114621089331664,0.8736698346097203,0.6647617421599623,0.7992404153322396,1621,0.5048939030529049,0.21511608379128555,0.6275505209195206,1.0240178855819695,1.3253222616714653,1621
GRDCCaravan__1160700,0.2537326069048197,0.5859479630297595,0.8684794674967726,0.5650870065985657,0.4079965712111559,1581,0.6686847063365913,0.7663030411510046,0.9004873463937606,0.6919336206102354,0.9295573887678981,1581,0.4959146134012469,0.0497866628545659,0.5994980191707042,1.141316859310552,1.271532292018512,1581
GRDCCaravan__1160701,0.3023315315883842,0.32489979050970796,0.6912204701609581,0.7384618908850054,0.4316741152747457,1302,0.6621430460308044,0.617316559958425,0.7934850467648061,0.7873879818026088,0.8378425914315323,1302,0.27144967447111323,-0.8094505958873182,0.4710519494063119,1.4823903078046494,1.135274267832133,1302
GRDCCaravan__1160715,-0.0021645734067441413,0.34517713576355247,0.8489326135377304,0.3706052546221808,0.23490214257928366,1616,0.7299059514363154,0.7340804411530865,0.8678091800494356,0.9444934597430162,1.228900428525198,1616,0.08698779256313571,-0.8205904163072664,0.23767184654496806,1.142605225263661,0.5182211844569361,1616
GRDCCaravan__1160717,0.4337546423659081,0.5980075835944065,0.8687767960388176,0.4789978757464674,0.8211954634031082,1579,0.4987503026616775,0.6964271985875266,0.8747525956887646,1.0581381711031892,1.481855061046197,1579,-0.8649497892031897,-5.842020386785567,0.24640562765908502,2.6724359000363265,1.3362906458627808,1579
