station_id,STANAME,DRAIN_SQKM_x,HUC02,lat,lon,STATE,BOUND_SOURCE,HCDN_2009,HBN36,OLD_HCDN,NSIP_SENTINEL,FIPS_SITE,COUNTYNAME_SITE,NAWQA_SUID,p_mean,pet_mean,aridity_index,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,DRAIN_SQKM_y,ELEV_MEAN_M_BASIN,ELEV_STD_M_BASIN,SLOPE_PCT,RRMEAN,RRMEDIAN,BAS_COMPACTNESS,STREAMS_KM_SQ_KM,STRAHLER_MAX,TOPWET,CLAYAVE,SANDAVE,AWCAVE,PERMAVE,BDAVE,for_pc_use,crp_pc_use,urb_pc_use,selection_seed,selection_region,selection_note,train_samples,train_score_status,train_exclusion_reason,train_nse,train_kge,val_samples,val_score_status,val_exclusion_reason,val_nse,val_kge,test_samples,test_score_status,test_exclusion_reason,test_nse,test_kge
11092450,LOS ANGELES R A SEPULVEDA DAM CA,402.6141,18,34.16167247,-118.46674899,CA,1,,,,,6037,Los Angeles,,1.1367595688386,5.94030828009977,5.22565056229864,-1.40382792973203,0.0,16.965382977429,1.55284552845528,332.312769970189,20.3605442176871,402.6141,361.0519,149.1185,9.445548,0.17284222462203,0.111231101511879,1.93677348144585,0.701012458331688,4,11.74691,21.12101,39.44618,0.1239905,3.184771,1.5112105,0.958088674,0.03777811,70.340611,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",8584,ok,,-58.382875692324376,-32.95576277035572,34487,ok,,-67.96700497908081,-31.512776481267423,51095,ok,,-133.68945880081318,-49.21923540587969
11113000,SESPE C NR FILLMORE,649.9602,18,34.45082807,-118.9259322,CA,1,,,,,6111,Ventura,,1.58327537884042,6.57814629342337,4.15477078803635,-1.33128268109442,0.0044796021655916,17.3206789560139,1.56626506024096,323.18610452029,16.334455667789,649.9602,1251.493,333.1068,32.74717,0.511696752626552,0.513371537726839,1.40869857717022,1.22245608269553,4,9.906528,22.06912,36.28298,0.1444054,1.99552,1.46874,33.567626340000004,0.0,1.09335968,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",88684,ok,,-5.076341276743597,-1.2797221107612868,34004,ok,,-2.1986107625473217,-0.14930131413508319,52100,ok,,-27.515688978379643,-3.7887143173367814
11140585,SANTA MARIA R A SUEY CROSSING NR SANTA MARIA CA,4264.25,18,34.96831,-120.40405,CA,1,,,,,6083,Santa Barbara,,1.14431990016426,6.62476668753422,5.78926110310872,-1.24446409310594,4.76120545846695e-05,19.3414248342155,1.52006980802792,321.676096611304,15.4930481283422,4264.25,861.3839,421.6564,22.76203,0.307451737602499,0.280749707145646,1.30340976788023,1.12497414551211,6,10.44381,22.18614,38.11292,0.140348,1.452605,1.473163,18.702210448,2.993085,1.949428233,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",3888,ok,,-11135.989666131602,-101.4044657833758,15863,ok,,-1340.7202627058928,-290.3711676872109,51865,ok,,-628.110692673515,-204.20594954271235
11147070,SANTA RITA C NR TEMPLETON CA,46.9521,18,35.52386122,-120.76600772,CA,1,,,yes,,6079,San Luis Obispo,,1.24109042233984,5.64179358155381,4.54583604868795,-1.35754280378214,0.0,20.918050739186,1.67914438502674,322.741984547059,16.6483390607102,46.9521,444.6984,63.84632,18.35602,0.412553424657534,0.399543378995434,1.42701458307803,0.753440208212199,2,10.80064,26.90686,30.76167,0.1467916,1.586356,1.4402915,53.723477,0.1418467,4.874542109999999,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,
11151870,ARROYO SECO NR GREENFIELD CA,284.5467,18,36.23746164,-121.48160271,CA,1,,,,,6053,Monterey,,2.09040476060108,6.4333087668066,3.0775421526292,-1.35332767030993,0.000128285860723,20.8514327432013,1.64160839160839,310.573097280526,13.2317880794702,284.5467,899.5635,262.7309,39.01491,0.427272639068564,0.421733505821475,2.00598386583959,0.967623943626828,4,10.09014,16.03656,50.71018,0.09986079,3.835397,1.5339525,59.99880048,0.0,0.7553066,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,
11154700,CLEAR C NR IDRIA CA,36.783,18,36.364683,-120.756287,CA,1,,,,,6069,San Benito,,1.34538132706698,6.68190507391859,4.96655107328237,-1.33440610167789,0.0011642109852985,20.8958447405244,1.58952702702703,316.590922917807,14.5183299389002,36.783,1150.15,137.4126,21.15965,0.440589711417817,0.440401505646173,2.79976755405465,1.15594867194084,3,10.25833,33.83948,23.06516,0.1376467,1.078639,1.4017395,30.227553,0.0,4.56569627,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",79974,ok,,-212575.8558747349,-1341.6538710481118,33259,ok,,-497975.03896380845,-1491.5594904592408,41610,ok,,-801228.6389328736,-2097.3563656762058
11170000,COYOTE C NR MADRONE CA,506.7963,18,37.1682777,-121.64966769,CA,1,,,,,6085,Santa Clara,,1.51805647161891,6.0172188960881,3.96376485893909,-1.24991869383432,0.0,23.8492425625114,1.60298507462687,308.77441138894,12.8630897317299,506.7963,545.4584,183.9406,23.77789,0.437710931174089,0.44331983805668,1.27641298197288,0.966134322606538,5,10.82824,24.97439,29.9541,0.1414834,2.079379,1.4661835,47.65009452,0.08612928,2.6412383430000004,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,
11172175,COYOTE C AB HWY 237 A MILPITAS CA,813.9969,18,37.422162,-121.927458,CA,1,,,,,6085,Santa Clara,,1.53579188385958,6.00859372391556,3.91237496894137,-1.2608528918499,0.0,23.7382125692036,1.58136094674556,308.707793392955,12.8603145235893,813.9969,430.2204,247.4529,19.29858,0.388532725615314,0.403828623518687,1.06809127509767,0.954023043576702,5,11.04323,26.79251,29.21927,0.14531,1.683279,1.4484115,35.408389789999994,1.536419,19.043365,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",39613,ok,,-1875.4670088807313,-106.45438457300438,34968,ok,,-1401.0556096994608,-82.73065001135208,51679,ok,,-2345.418907313913,-131.17283886689938
11173500,CALAVERAS C NR SUNOL CA,255.2364,18,37.497714,-121.817733,CA,1,,,,,6001,Alameda,,1.51506737038389,5.94943468789925,3.92684497349565,-1.23731371983727,0.0002234321054491,24.1379205451116,1.5617816091954,307.6419054572,12.698441796517,255.2364,735.7164,226.0368,25.39658,0.494012709620477,0.513680494263019,1.05773123223277,1.00033733433006,4,10.50642,23.93423,30.55205,0.1418125,2.036284,1.463188,37.791084,0.01198889,2.5589218,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",11753,ok,,-66084577.038841054,-10441.43564533573,35087,ok,,-301.43095192342514,-36.668602164006835,52030,ok,,-468.01068848240453,-87.67686742687
11174000,SAN ANTONIO C NR SUNOL CA,101.3481,18,37.577434,-121.857734,CA,1,,,,,6001,Alameda,,1.2598359971406,5.77221656019954,4.58172061546148,-1.23021680328274,0.0,23.9158605584961,1.54297994269341,310.617509277849,12.5678346810422,101.3481,492.9249,280.6022,21.91134,0.379112360594796,0.337360594795539,2.17760395622798,1.15262150943136,3,10.06442,27.64265,28.92265,0.1423153,1.673373,1.4551005,40.13089446,0.3179142,0.92177358,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",32150,ok,,-284968.4839046539,-7083.636497479016,35087,ok,,-13851.899366356094,-944.2096494936541,52584,ok,,-61389.77191274743,-2585.6920411729634
11176900,ARROYO DE LA LAGUNA A VERONA CA,1044.58,18,37.62659915,-121.88301256,CA,1,,,,,6001,Alameda,,1.21545688477216,5.99019836430005,4.92835117341322,-1.24181548109722,2.37971237731461e-06,24.3821865303888,1.54647887323944,310.173389304618,12.9573283858998,1044.58,459.1242,289.8698,16.07211,0.325064298093588,0.240034662045061,1.16857726106656,0.978094545176052,5,11.39067,30.16135,25.52529,0.1420054,1.538696,1.4307715,16.931192093,1.346665,20.0651365,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",0,excluded,no_valid_windows,,,34992,ok,,-416.0472692435987,-64.76093378549746,50711,ok,,-477.1969167184436,-88.83548968465563
11203580,SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA,51.9264,18,36.048281,-118.654256,CA,1,,,,,6107,Tulare,,1.81314174435724,5.63796351524001,3.10949959250906,-1.1887712377795,0.0548859328507532,21.4954067043864,1.52201257861635,309.218531362171,12.4108734402852,51.9264,1892.143,355.6629,34.77251,0.449582398109864,0.421145894861193,3.0033378518227,0.799170556788069,3,8.93932,17.8364,50.71788,0.1221109,3.150226,1.383546,92.557543,0.0,0.0,42,S1 Csb-CA,"Figure-inferred box lon=[-123.0, -117.0], lat=[33.8, 39.2], state=CA; requested 30, selected 30",32006,ok,,-1443.4449242264154,-56.63860710859342,26088,ok,,-2742.1170968755987,-53.04187752825679,52584,ok,,-3655.9021774458724,-74.52716036651326
