station_id,source,lat,long,area,provenance,polygon_source,polygon_area_km2,area_ratio,west,south,east,north
GRDC__1599003,GRDC,-25.823,31.38,740.0,continent_pub_baseline,station_boundary,545.5807267694286,0.7372712523911197,30.900000000000002,-26.1,31.6,-25.6
GRDC__1599151,GRDC,-27.073,31.048,2404.0,continent_pub_baseline,station_boundary,2389.2279813927175,0.993855233524425,29.900000000000002,-27.5,31.200000000000003,-26.700000000000003
GRDC__1495720,GRDC,-18.917,31.95,3383.0,continent_pub_baseline,station_boundary,3330.11619511143,0.9843677786318149,31.5,-19.1,32.6,-17.900000000000002
GRDC__1591520,GRDC,-13.25,28.217,4880.0,continent_pub_baseline,station_boundary,4808.976444590057,0.9854459927438642,28.1,-13.9,29.1,-12.700000000000001
GRDC__1496181,GRDC,-21.083,28.833,4090.0,continent_pub_baseline,station_boundary,4029.420558532631,0.9851884006192252,28.1,-21.200000000000003,29.200000000000003,-20.200000000000003
GRDC__1309675,GRDC,35.0,-5.5,667.0,continent_pub_baseline,station_boundary,663.8344382000398,0.9952540302849172,-5.800000000000001,34.800000000000004,-5.1000000000000005,35.4
GRDC__1491620,GRDC,-18.667,30.517,1054.0,continent_pub_baseline,station_boundary,1089.6638202687639,1.0338366416212181,30.400000000000002,-19.0,31.3,-18.400000000000002
GRDCCaravan__1159580,GRDCCaravan,-26.669,28.031,3493.851,continent_pub_baseline,station_boundary,3487.5114940866943,0.9981855248225222,27.900000000000002,-26.900000000000002,29.1,-25.900000000000002
GRDCCaravan__1159653,GRDCCaravan,-30.16,27.402,2986.024,continent_pub_baseline,station_boundary,2982.543035211497,0.9988342475517602,27.1,-30.3,28.200000000000003,-29.200000000000003
GRDCCaravan__1159660,GRDCCaravan,-30.831,26.923,8586.883,continent_pub_baseline,station_boundary,8579.001315233323,0.9990821250543792,26.400000000000002,-31.6,28.3,-30.5
GRDCCaravan__1159670,GRDCCaravan,-28.694,28.236,512.603,continent_pub_baseline,station_boundary,518.489837601628,1.011484204348449,28.0,-28.8,28.8,-28.3
GRDCCaravan__1159673,GRDCCaravan,-28.885,27.89,3908.222,continent_pub_baseline,station_boundary,3902.829914460716,0.9986203226072408,27.700000000000003,-29.3,28.900000000000002,-28.200000000000003
GRDCCaravan__1160095,GRDCCaravan,-33.09,19.219,157.968,continent_pub_baseline,station_boundary,157.89155013100222,0.999516042052835,19.0,-33.4,19.400000000000002,-32.9
GRDCCaravan__1160101,GRDCCaravan,-34.065,19.073,39.314,continent_pub_baseline,station_boundary,39.30249394633333,0.9997073293568024,18.8,-34.2,19.200000000000003,-33.9
GRDCCaravan__1160113,GRDCCaravan,-34.331,18.99,465.122,continent_pub_baseline,station_boundary,465.0094003230675,0.999757913672257,18.7,-34.5,19.3,-33.9
GRDCCaravan__1160115,GRDCCaravan,-34.407,19.598,603.293,continent_pub_baseline,station_boundary,598.4907730538541,0.9920399756898458,19.1,-34.6,19.900000000000002,-34.0
GRDCCaravan__1160210,GRDCCaravan,-33.99,18.96,21.0,continent_pub_baseline,station_boundary,20.99434776365861,0.9997308458885052,18.8,-34.2,19.200000000000003,-33.800000000000004
GRDCCaravan__1160220,GRDCCaravan,-32.783,19.275,289.576,continent_pub_baseline,station_boundary,280.5113728073679,0.9686968975583883,19.0,-33.1,19.5,-32.6
GRDCCaravan__1160230,GRDCCaravan,-32.21,18.935,190.788,continent_pub_baseline,station_boundary,190.6626341818325,0.9993429051189407,18.8,-32.5,19.3,-32.0
GRDCCaravan__1160240,GRDCCaravan,-33.186,19.155,22.642,continent_pub_baseline,station_boundary,19.16269542034829,0.8463340438277666,19.0,-33.300000000000004,19.3,-33.0
GRDCCaravan__1160250,GRDCCaravan,-33.465,18.74,235.384,continent_pub_baseline,station_boundary,235.28683681182713,0.9995872141344659,18.6,-33.7,19.0,-33.2
GRDCCaravan__1160255,GRDCCaravan,-33.706,18.702,471.042,continent_pub_baseline,station_boundary,470.88165148965953,0.9996595876581272,18.5,-34.0,19.1,-33.4
GRDCCaravan__1160256,GRDCCaravan,-33.723,18.615,1312.706,continent_pub_baseline,station_boundary,1312.219115000955,0.9996290982146461,18.400000000000002,-34.0,19.1,-33.2
GRDCCaravan__1160263,GRDCCaravan,-33.706,18.977,635.722,continent_pub_baseline,station_boundary,635.5181541785549,0.999679347542723,18.7,-34.2,19.400000000000002,-33.6
GRDCCaravan__1160265,GRDCCaravan,-33.315,19.076,399.388,continent_pub_baseline,station_boundary,394.83496792131837,0.988599977769283,18.900000000000002,-33.6,19.400000000000002,-33.0
GRDCCaravan__1160266,GRDCCaravan,-33.131,18.86,2973.24,continent_pub_baseline,station_boundary,2972.0324184509072,0.9995938499585999,18.6,-34.2,19.400000000000002,-32.800000000000004
GRDCCaravan__1160270,GRDCCaravan,-33.356,19.102,33.333,continent_pub_baseline,station_boundary,33.31915814164113,0.999584740096635,18.900000000000002,-33.6,19.3,-33.2
GRDCCaravan__1160271,GRDCCaravan,-33.376,19.161,20.07,continent_pub_baseline,station_boundary,19.48151621594076,0.9706784362700928,19.0,-33.6,19.3,-33.2
GRDCCaravan__1160290,GRDCCaravan,-33.915,18.948,27.244,continent_pub_baseline,station_boundary,27.23661399016457,0.9997288940744594,18.8,-34.1,19.200000000000003,-33.800000000000004
GRDCCaravan__1160295,GRDCCaravan,-33.893,19.086,50.592,continent_pub_baseline,station_boundary,46.13111261520841,0.9118262297439993,18.900000000000002,-34.1,19.3,-33.7
GRDCCaravan__1160300,GRDCCaravan,-33.383,19.308,636.151,continent_pub_baseline,station_boundary,656.9736236578758,1.0327322029799149,19.1,-33.6,19.700000000000003,-33.0
GRDCCaravan__1160301,GRDCCaravan,-33.42,19.273,740.931,continent_pub_baseline,station_boundary,755.8675695783644,1.0201591910425727,19.1,-33.7,19.700000000000003,-33.0
GRDCCaravan__1160303,GRDCCaravan,-33.898,20.01,6692.84,continent_pub_baseline,station_boundary,6690.427701057776,0.9996395702060376,18.900000000000002,-34.2,20.6,-33.1
GRDCCaravan__1160304,GRDCCaravan,-33.819,19.694,4315.886,continent_pub_baseline,station_boundary,4314.2592016833405,0.9996230673570479,18.900000000000002,-34.1,20.1,-33.1
GRDCCaravan__1160305,GRDCCaravan,-34.069,20.406,9838.51,continent_pub_baseline,station_boundary,9835.236837740455,0.9996673111823289,18.8,-34.4,20.6,-33.1
GRDCCaravan__1160317,GRDCCaravan,-33.563,19.148,80.251,continent_pub_baseline,station_boundary,85.64591559527777,1.0672255248567342,18.900000000000002,-33.800000000000004,19.3,-33.4
GRDCCaravan__1160320,GRDCCaravan,-32.502,19.535,6868.491,continent_pub_baseline,station_boundary,6864.920911553058,0.9994802223010932,19.0,-33.5,20.700000000000003,-32.2
GRDCCaravan__1160332,GRDCCaravan,-33.94,19.169,42.752,continent_pub_baseline,station_boundary,42.73952302973087,0.9997081546999174,19.0,-34.1,19.400000000000002,-33.7
GRDCCaravan__1160340,GRDCCaravan,-33.56,19.51,708.697,continent_pub_baseline,station_boundary,708.4073747919767,0.9995913271708173,19.200000000000003,-33.7,20.0,-33.1
GRDCCaravan__1160351,GRDCCaravan,-33.946,22.613,81.617,continent_pub_baseline,station_boundary,77.77211695567297,0.9528911495849267,22.400000000000002,-34.1,22.8,-33.7
GRDCCaravan__1160396,GRDCCaravan,-33.469,22.002,139.959,continent_pub_baseline,station_boundary,139.90222589018597,0.9995943518472264,21.8,-33.6,22.3,-33.2
GRDCCaravan__1160400,GRDCCaravan,-34.006,22.348,143.888,continent_pub_baseline,station_boundary,143.84396003359095,0.999693928844594,22.1,-34.2,22.5,-33.7
GRDCCaravan__1160403,GRDCCaravan,-34.027,22.223,135.339,continent_pub_baseline,station_boundary,135.30015619757836,0.9997129888471051,22.0,-34.2,22.400000000000002,-33.7
GRDCCaravan__1160405,GRDCCaravan,-33.951,22.421,35.63,continent_pub_baseline,station_boundary,34.03725536108947,0.9552976525705716,22.200000000000003,-34.1,22.6,-33.7
GRDCCaravan__1160417,GRDCCaravan,-34.031,22.052,218.665,continent_pub_baseline,station_boundary,218.59922533612578,0.9996991989395916,21.700000000000003,-34.2,22.200000000000003,-33.7
GRDCCaravan__1160419,GRDCCaravan,-34.04,22.135,197.123,continent_pub_baseline,station_boundary,197.06573118002513,0.9997094767227829,21.900000000000002,-34.2,22.3,-33.7
GRDCCaravan__1160420,GRDCCaravan,-33.963,22.551,48.641,continent_pub_baseline,station_boundary,46.9356667535813,0.9649404155667298,22.3,-34.1,22.700000000000003,-33.7
GRDCCaravan__1160427,GRDCCaravan,-33.883,22.838,23.354,continent_pub_baseline,station_boundary,22.94608664499176,0.982533469426726,22.6,-34.0,23.0,-33.7
GRDCCaravan__1160430,GRDCCaravan,-33.89,23.031,145.453,continent_pub_baseline,station_boundary,134.19058179302598,0.9225700521338576,22.8,-34.1,23.3,-33.7
GRDCCaravan__1160443,GRDCCaravan,-33.944,23.369,780.472,continent_pub_baseline,station_boundary,780.2219902296627,0.9996796684950423,22.700000000000003,-34.1,23.8,-33.6
GRDCCaravan__1160450,GRDCCaravan,-33.737,23.305,52.133,continent_pub_baseline,station_boundary,52.10316719878193,0.9994277559085786,23.1,-33.9,23.6,-33.6
GRDCCaravan__1160453,GRDCCaravan,-33.794,24.031,1620.912,continent_pub_baseline,station_boundary,1620.3503407142325,0.9996534918084587,23.0,-34.1,24.200000000000003,-33.4
GRDCCaravan__1160455,GRDCCaravan,-33.953,23.636,59.151,continent_pub_baseline,station_boundary,56.1538800961104,0.949331035757813,23.5,-34.1,23.900000000000002,-33.7
GRDCCaravan__1160456,GRDCCaravan,-33.981,24.023,26.179,continent_pub_baseline,station_boundary,26.170862885998794,0.999689173994377,23.8,-34.1,24.200000000000003,-33.800000000000004
GRDCCaravan__1160457,GRDCCaravan,-33.863,23.838,19.424,continent_pub_baseline,station_boundary,20.936972286076813,1.0778919010542016,23.6,-34.1,24.0,-33.7
GRDCCaravan__1160458,GRDCCaravan,-34.031,24.194,117.288,continent_pub_baseline,station_boundary,117.25421015693522,0.9997119070743402,23.900000000000002,-34.2,24.400000000000002,-33.800000000000004
GRDCCaravan__1160459,GRDCCaravan,-34.098,24.44,148.348,continent_pub_baseline,station_boundary,148.3064162999123,0.9997196881650734,24.1,-34.300000000000004,24.6,-33.800000000000004
GRDCCaravan__1160485,GRDCCaravan,-33.773,25.39,916.782,continent_pub_baseline,station_boundary,916.4607236394779,0.9996495607892366,24.700000000000003,-34.0,25.6,-33.4
GRDCCaravan__1160487,GRDCCaravan,-33.799,25.306,398.831,continent_pub_baseline,station_boundary,394.1721182613964,0.9883186569283641,24.700000000000003,-34.0,25.5,-33.4
GRDCCaravan__1160490,GRDCCaravan,-33.002,25.165,1774.456,continent_pub_baseline,station_boundary,1773.4377000188126,0.9994261339919461,24.900000000000002,-33.2,25.6,-32.1
GRDCCaravan__1160500,GRDCCaravan,-33.338,26.074,1452.69,continent_pub_baseline,station_boundary,1476.981933775353,1.0167220355171116,25.400000000000002,-33.5,26.700000000000003,-33.0
GRDCCaravan__1160550,GRDCCaravan,-32.181,26.819,471.131,continent_pub_baseline,station_boundary,470.8214153736847,0.9993428905626773,26.400000000000002,-32.6,27.0,-32.0
GRDCCaravan__1160602,GRDCCaravan,-32.752,27.09,487.189,continent_pub_baseline,station_boundary,486.91120983233105,0.9994298102632264,26.900000000000002,-33.0,27.400000000000002,-32.4
GRDCCaravan__1160625,GRDCCaravan,-32.706,26.578,231.884,continent_pub_baseline,station_boundary,228.12393250101232,0.9837847048567919,26.3,-32.9,26.8,-32.4
GRDCCaravan__1160630,GRDCCaravan,-32.713,26.291,1257.38,continent_pub_baseline,station_boundary,1248.515177938247,0.9929497669266625,25.900000000000002,-32.9,26.8,-32.2
GRDCCaravan__1160635,GRDCCaravan,-32.553,26.672,79.831,continent_pub_baseline,station_boundary,76.54691822243569,0.9588620739115843,26.400000000000002,-32.7,26.8,-32.300000000000004
GRDCCaravan__1160641,GRDCCaravan,-32.733,27.293,29.078,continent_pub_baseline,station_boundary,28.829174238353847,0.9914428171935431,27.1,-32.9,27.5,-32.5
GRDCCaravan__1160650,GRDCCaravan,-30.735,29.826,730.53,continent_pub_baseline,station_boundary,723.348390339016,0.990169315892593,29.400000000000002,-31.0,30.0,-30.400000000000002
GRDCCaravan__1160671,GRDCCaravan,-32.581,27.37,103.277,continent_pub_baseline,station_boundary,90.31116337578344,0.8744557198193541,27.1,-32.800000000000004,27.5,-32.4
GRDCCaravan__1160675,GRDCCaravan,-32.515,27.523,221.309,continent_pub_baseline,station_boundary,216.4003886707421,0.9778201007222576,27.200000000000003,-32.7,27.700000000000003,-32.2
GRDCCaravan__1160680,GRDCCaravan,-29.786,29.471,550.156,continent_pub_baseline,station_boundary,538.7480005116008,0.9792640642137882,29.0,-30.0,29.700000000000003,-29.5
GRDCCaravan__1160682,GRDCCaravan,-30.248,29.931,3633.198,continent_pub_baseline,station_boundary,3629.064749023825,0.998862365613937,29.0,-30.400000000000002,30.200000000000003,-29.5
GRDCCaravan__1160685,GRDCCaravan,-29.748,29.544,146.187,continent_pub_baseline,station_boundary,146.01467951243146,0.9988212324791633,29.1,-29.900000000000002,29.700000000000003,-29.5
GRDCCaravan__1160688,GRDCCaravan,-30.406,29.898,877.042,continent_pub_baseline,station_boundary,869.3133625255489,0.9911878365295491,29.400000000000002,-30.700000000000003,30.1,-30.1
GRDCCaravan__1160700,GRDCCaravan,-29.741,29.911,1854.742,continent_pub_baseline,station_boundary,1743.997069770073,0.9402909244358909,29.1,-30.0,30.1,-29.200000000000003
GRDCCaravan__1160701,GRDCCaravan,-30.169,30.698,4394.934,continent_pub_baseline,station_boundary,4389.783918407418,0.9988281777172121,29.1,-30.400000000000002,30.900000000000002,-29.200000000000003
GRDCCaravan__1160715,GRDCCaravan,-29.391,30.278,332.956,continent_pub_baseline,station_boundary,340.66369916218144,1.023149302496971,29.900000000000002,-29.6,30.5,-29.1
GRDCCaravan__1160717,GRDCCaravan,-29.428,30.496,442.951,continent_pub_baseline,station_boundary,433.59702616438665,0.9788825991235749,30.200000000000003,-29.6,30.8,-29.1
GRDCCaravan__1160720,GRDCCaravan,-29.516,30.095,294.556,continent_pub_baseline,station_boundary,293.8501279588366,0.9976036066447013,29.6,-29.700000000000003,30.3,-29.3
GRDCCaravan__1160721,GRDCCaravan,-29.485,30.24,960.098,continent_pub_baseline,station_boundary,958.9155932197623,0.9987684519911116,29.6,-29.8,30.400000000000002,-29.200000000000003
GRDCCaravan__1160725,GRDCCaravan,-29.64,30.69,3530.004,continent_pub_baseline,station_boundary,3525.659737271145,0.9987693320662371,29.6,-29.900000000000002,30.900000000000002,-29.1
GRDCCaravan__1160750,GRDCCaravan,-29.068,30.253,1520.862,continent_pub_baseline,station_boundary,1544.4593745830887,1.0155157894556432,29.400000000000002,-29.6,30.400000000000002,-28.900000000000002
GRDCCaravan__1160755,GRDCCaravan,-29.261,29.869,188.647,continent_pub_baseline,station_boundary,190.42613111587656,1.0094310066731862,29.400000000000002,-29.5,30.0,-29.1
GRDCCaravan__1160756,GRDCCaravan,-29.24,29.793,112.736,continent_pub_baseline,station_boundary,110.97540444733717,0.9843830227020398,29.400000000000002,-29.5,29.900000000000002,-29.1
GRDCCaravan__1160763,GRDCCaravan,-31.244,28.848,4297.036,continent_pub_baseline,station_boundary,4293.173119824553,0.9991010361152556,27.8,-31.6,29.1,-30.6
GRDCCaravan__1160765,GRDCCaravan,-31.078,28.353,324.463,continent_pub_baseline,station_boundary,307.4691391724765,0.9476246572720972,27.8,-31.3,28.5,-30.900000000000002
GRDCCaravan__1160770,GRDCCaravan,-31.033,28.876,2567.572,continent_pub_baseline,station_boundary,2569.4216100830736,1.000720373209816,28.0,-31.200000000000003,29.1,-30.3
GRDCCaravan__1160773,GRDCCaravan,-30.86,29.073,6945.802,continent_pub_baseline,station_boundary,6938.51620765678,0.9989510509595264,28.1,-31.0,29.5,-29.8
GRDCCaravan__1160774,GRDCCaravan,-30.777,29.031,3115.613,continent_pub_baseline,station_boundary,3112.3626165785363,0.9989567435296157,28.1,-31.0,29.200000000000003,-30.0
GRDCCaravan__1160775,GRDCCaravan,-30.572,29.159,2484.592,continent_pub_baseline,station_boundary,2480.6365260144257,0.9984079985826347,28.6,-30.700000000000003,29.5,-29.8
GRDCCaravan__1160780,GRDCCaravan,-31.498,29.528,102.92,continent_pub_baseline,station_boundary,107.37534280955565,1.0432893782506378,29.200000000000003,-31.700000000000003,29.700000000000003,-31.200000000000003
GRDCCaravan__1160785,GRDCCaravan,-30.563,29.416,1006.709,continent_pub_baseline,station_boundary,1020.9880726807231,1.014183912809683,29.1,-30.8,29.8,-30.0
GRDCCaravan__1160790,GRDCCaravan,-29.161,30.626,319.53,continent_pub_baseline,station_boundary,316.0127321648239,0.9889923705593338,30.200000000000003,-29.400000000000002,30.8,-28.900000000000002
GRDCCaravan__1160793,GRDCCaravan,-29.006,30.79,49.76,continent_pub_baseline,station_boundary,49.69441666340196,0.9986820069011648,30.6,-29.200000000000003,30.900000000000002,-28.8
GRDCCaravan__1160800,GRDCCaravan,-27.431,29.981,651.147,continent_pub_baseline,station_boundary,650.0788215143947,0.9983595432588872,29.8,-27.700000000000003,30.5,-27.1
GRDCCaravan__1160840,GRDCCaravan,-29.069,29.748,118.569,continent_pub_baseline,station_boundary,118.4128078613854,0.9986826899222006,29.400000000000002,-29.3,29.900000000000002,-28.900000000000002
GRDCCaravan__1160842,GRDCCaravan,-29.006,29.885,193.087,continent_pub_baseline,station_boundary,192.83141416516267,0.9986763177488007,29.400000000000002,-29.3,30.0,-28.8
GRDCCaravan__1160894,GRDCCaravan,-28.821,29.314,447.748,continent_pub_baseline,station_boundary,434.28624385647134,0.969934525350133,29.0,-29.200000000000003,29.5,-28.700000000000003
GRDCCaravan__1160913,GRDCCaravan,-27.94,31.21,240.45,continent_pub_baseline,station_boundary,240.07699292427606,0.9984487125151843,30.900000000000002,-28.1,31.400000000000002,-27.6
GRDCCaravan__1160919,GRDCCaravan,-28.448,32.327,9711.479,continent_pub_baseline,station_boundary,9696.95876936479,0.9985048383840186,30.5,-28.700000000000003,32.5,-27.5
GRDCCaravan__1160940,GRDCCaravan,-34.252,20.994,783.647,continent_pub_baseline,station_boundary,783.4351960836801,0.9997297202486325,20.6,-34.4,21.3,-33.800000000000004
GRDCCaravan__1160950,GRDCCaravan,-34.002,20.656,459.852,continent_pub_baseline,station_boundary,459.7130781293501,0.9996978987355717,20.3,-34.2,21.0,-33.7
GRDCCaravan__1160965,GRDCCaravan,-34.015,21.29,51.446,continent_pub_baseline,station_boundary,51.43276528542822,0.9997427455084598,21.1,-34.2,21.5,-33.800000000000004
GRDCCaravan__1160971,GRDCCaravan,-29.01,31.46,431.509,continent_pub_baseline,station_boundary,430.93008891976956,0.9986584032309165,31.0,-29.200000000000003,31.6,-28.700000000000003
GRDCCaravan__1160975,GRDCCaravan,-28.756,31.746,2403.389,continent_pub_baseline,station_boundary,2416.966122128145,1.0056491571394164,30.8,-29.0,32.0,-28.200000000000003
GRDCCaravan__1160979,GRDCCaravan,-28.802,31.956,2790.875,continent_pub_baseline,station_boundary,2786.9796512658677,0.9986042553915413,30.8,-29.0,32.1,-28.200000000000003
GRDCCaravan__1196104,GRDCCaravan,-25.577,29.127,4318.373,continent_pub_baseline,station_boundary,4310.1087537743215,0.998086259286616,28.3,-26.6,29.3,-25.3
GRDCCaravan__1196142,GRDCCaravan,-24.121,30.364,87.743,continent_pub_baseline,station_boundary,79.16278728047159,0.9022119973157015,30.0,-24.3,30.5,-24.0
GRDCCaravan__1196160,GRDCCaravan,-24.55,31.033,140.141,continent_pub_baseline,station_boundary,135.91084095452817,0.9698149788750485,30.700000000000003,-24.8,31.200000000000003,-24.400000000000002
GRDCCaravan__1196190,GRDCCaravan,-24.687,30.815,91.823,continent_pub_baseline,station_boundary,92.24281406035249,1.0045719924240386,30.700000000000003,-25.0,31.1,-24.5
GRDCCaravan__1196215,GRDCCaravan,-23.66,31.048,4716.688,continent_pub_baseline,station_boundary,4705.788879327675,0.9976892428177728,29.700000000000003,-24.200000000000003,31.200000000000003,-23.200000000000003
GRDCCaravan__1196310,GRDCCaravan,-22.906,30.527,106.746,continent_pub_baseline,station_boundary,106.48536641517045,0.9975583760999986,30.1,-23.1,30.700000000000003,-22.700000000000003
GRDCCaravan__1196340,GRDCCaravan,-22.769,30.89,2277.757,continent_pub_baseline,station_boundary,2272.21957194251,0.9975689118472734,29.700000000000003,-23.400000000000002,31.1,-22.6
GRDCCaravan__1196445,GRDCCaravan,-25.473,28.265,626.362,continent_pub_baseline,station_boundary,625.1297767312566,0.998032729845132,27.900000000000002,-26.0,28.5,-25.3
GRDCCaravan__1196700,GRDCCaravan,-24.682,30.801,512.425,continent_pub_baseline,station_boundary,513.9683136578559,1.003011784471593,30.5,-25.200000000000003,31.1,-24.5
GRDCCaravan__1196720,GRDCCaravan,-24.035,31.127,2268.848,continent_pub_baseline,station_boundary,2263.711506517881,0.9977360786257523,30.0,-24.3,31.3,-23.700000000000003
GRDCCaravan__1197501,GRDCCaravan,-25.47,31.096,5099.262,continent_pub_baseline,station_boundary,5094.700807019735,0.9991055189985797,29.900000000000002,-25.900000000000002,31.3,-25.0
GRDCCaravan__1197502,GRDCCaravan,-25.449,30.706,1523.945,continent_pub_baseline,station_boundary,1513.3280445478545,0.9930332423728249,29.900000000000002,-25.700000000000003,30.900000000000002,-25.0
GRDCCaravan__1197505,GRDCCaravan,-25.515,31.223,5386.152,continent_pub_baseline,station_boundary,5375.358940486258,0.9979961465042683,29.900000000000002,-25.900000000000002,31.400000000000002,-25.0
GRDCCaravan__1197540,GRDCCaravan,-25.381,30.701,256.196,continent_pub_baseline,station_boundary,250.9006621121584,0.9793309111467718,30.400000000000002,-25.5,30.900000000000002,-25.0
GRDCCaravan__1197550,GRDCCaravan,-25.484,30.696,1551.055,continent_pub_baseline,station_boundary,1561.8032169202443,1.006929616886728,29.900000000000002,-25.900000000000002,30.900000000000002,-25.3
GRDCCaravan__1197560,GRDCCaravan,-25.711,30.833,82.373,continent_pub_baseline,station_boundary,82.03414524944453,0.9958863371425652,30.6,-26.0,31.0,-25.5
GRDCCaravan__1197700,GRDCCaravan,-25.031,31.127,783.802,continent_pub_baseline,station_boundary,782.1755256026728,0.9979248912386964,30.5,-25.3,31.3,-24.700000000000003
GRDCCaravan__1197701,GRDCCaravan,-25.091,30.773,184.252,continent_pub_baseline,station_boundary,170.82082386565386,0.9271043129282388,30.5,-25.3,30.900000000000002,-24.900000000000002
GRDCCaravan__1197710,GRDCCaravan,-25.075,31.134,220.732,continent_pub_baseline,station_boundary,215.8691242531845,0.977969321408697,30.700000000000003,-25.400000000000002,31.3,-24.900000000000002
GRDCCaravan__1197730,GRDCCaravan,-24.996,30.815,47.686,continent_pub_baseline,station_boundary,52.99858519326974,1.111407649902901,30.6,-25.200000000000003,31.0,-24.700000000000003
GRDCCaravan__1197745,GRDCCaravan,-24.969,31.515,2482.846,continent_pub_baseline,station_boundary,2477.66683505085,0.9979140208659135,30.5,-25.400000000000002,31.700000000000003,-24.700000000000003
GRDCCaravan__1197750,GRDCCaravan,-25.148,31.944,5845.753,continent_pub_baseline,station_boundary,5833.485186762621,0.9979014143708469,30.5,-25.400000000000002,32.1,-24.400000000000002
GRDCCaravan__1199200,GRDCCaravan,-27.527,30.856,951.84,continent_pub_baseline,station_boundary,950.3044042598419,0.9983867081230479,30.200000000000003,-27.900000000000002,31.0,-27.3
GRDCCaravan__1199310,GRDCCaravan,-27.365,31.785,6889.496,continent_pub_baseline,station_boundary,6878.194547769084,0.9983596111775207,30.1,-27.900000000000002,32.0,-26.900000000000002
GRDCCaravan__1199450,GRDCCaravan,-26.752,30.465,472.51,continent_pub_baseline,station_boundary,471.6774266490806,0.9982379772895401,30.0,-27.0,30.6,-26.5
GRDCCaravan__1199460,GRDCCaravan,-27.109,30.838,170.915,continent_pub_baseline,station_boundary,182.994517818456,1.0706755862180382,30.5,-27.400000000000002,31.0,-27.0
GRDCCaravan__1320150,GRDCCaravan,8.277,-10.081,664.505,continent_pub_baseline,station_boundary,661.7242490780536,0.9958153047427086,-10.3,8.1,-9.5,8.700000000000001
