station_id,STANAME,DRAIN_SQKM_x,HUC02,lat,lon,STATE,BOUND_SOURCE,HCDN_2009,HBN36,OLD_HCDN,NSIP_SENTINEL,FIPS_SITE,COUNTYNAME_SITE,NAWQA_SUID,p_mean,pet_mean,aridity_index,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,DRAIN_SQKM_y,ELEV_MEAN_M_BASIN,ELEV_STD_M_BASIN,SLOPE_PCT,RRMEAN,RRMEDIAN,BAS_COMPACTNESS,STREAMS_KM_SQ_KM,STRAHLER_MAX,TOPWET,CLAYAVE,SANDAVE,AWCAVE,PERMAVE,BDAVE,for_pc_use,crp_pc_use,urb_pc_use,selection_seed,selection_region,selection_note,train_samples,train_score_status,train_exclusion_reason,train_nse,train_kge,val_samples,val_score_status,val_exclusion_reason,val_nse,val_kge,test_samples,test_score_status,test_exclusion_reason,test_nse,test_kge
07029500,"HATCHIE RIVER AT BOLIVAR, TN",3664.68,08,35.27532938,-88.97663034,TN,3,,,yes,,47069,Hardeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",97607,ok,,0.3706139541252933,0.6131942277841116,34238,ok,,-0.10747158996734374,0.32698987649528566,50376,ok,,0.35797611911593985,0.6253005195556945
07053500,"White River near Branson, MO",10395.3,11,36.597563,-93.29518289,MO,1,,,,,29213,Taney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,16643,ok,,0.12479561391307004,0.4942137074028018,0,excluded,no_valid_windows,,
07338500,"Little River blw Lukfata Creek, nr Idabel, OK",3182.201,11,33.9412208,-94.758548,OK,1,,,,,40089,Mccurtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101689,ok,,0.09122829796920762,0.15324571924507624,32474,ok,,0.22080407938835023,0.1819799230871737,50771,ok,,0.1903791760852448,0.08989713016328071
07338750,"Mountain Fork at Smithville, OK",835.0443,11,34.462326,-94.63522,OK,1,,,,,40089,Mccurtain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101852,ok,,0.08538589894258009,-0.33288587184181595,34524,ok,,0.10088768041532148,-0.3508664201056526,51145,ok,,0.10411835741479958,-0.3356140220318413
07373000,"Big Creek at Pollock, LA",131.1775,08,31.5362873,-92.40847139,LA,1,yes,,yes,yes,22043,Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",68002,ok,,0.08781302883380782,0.5432109087901142,33977,ok,,-0.11384019742614448,0.4745549853065746,52579,ok,,0.09197528738540017,0.516358371945443
07386980,"Vermilion River at Perry, LA",1128.879,08,29.951111,-92.156361,LA,4,,,,,22113,Vermilion,acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",19980,ok,,0.2588296406852708,0.6039750915312485,24458,ok,,-0.5799685108658406,0.2664030839441601,35360,ok,,-0.12799462720493127,0.45489380582356453
08010000,"BAYOU DES CANNES NR EUNICE, LA",368.8311,08,30.48288889,-92.49069444,LA,4,,,yes,yes,22097,St Landry,acad,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",64020,ok,,0.39381073865346994,0.35363141849472735,31819,ok,,0.30195805916497787,0.30887356578125624,50706,ok,,0.30200304634247976,0.21964659439655532
08013500,"CALCASIEU RIVER NEAR OBERLIN, LA.",1966.531,08,30.64047572,-92.81403683,LA,1,,,yes,,22003,Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",54542,ok,,-0.5313254836975414,-0.5171628594308564,33310,ok,,-1.2742926109513055,-1.028312745164632,51072,ok,,-1.3384241614183412,-1.1859603323188814
08033900,"E Fk Angelina Rv nr Cushing, TX",408.0177,12,31.86017169,-94.82326969,TX,1,,,yes,,48401,Rusk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",0,excluded,no_valid_windows,,,0,excluded,no_valid_windows,,,3,ok,,-121375.47517259217,-236.69811276598838
08040600,"Neches Rv nr Town Bluff, TX",19611.78,12,30.79103579,-94.15102373,TX,1,,,,,48457,Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,S2 Cfa-SE,"Figure-inferred box lon=[-95.0, -75.0], lat=[28.0, 36.8]; disjoint resample excluding original S2 30 stations from selected_stations.csv; requested 30, selected 30",101561,ok,,0.034174666292458133,0.11132432157215588,33403,ok,,-0.20083568075902836,0.043383995919931584,52344,ok,,-0.3356044030903822,-0.23269963639050162
